"","16-116B","16-117D","16-118B","16-118D","16-119B","16-119D","16-120B","16-120D","16-122B","16-122D","16-123D","16-124D","16-125D","16-126B"
"Csmd2",8.6474782665492,8.77502120706199,8.69542742216703,8.85582701272758,8.51373758183108,8.72317981579384,8.62916983761793,8.93173978181236,8.3252895395598,8.69746458144375,9.01474644604678,9.02959392188263,8.72180352717127,8.75013290664407
"Csmd3",8.24083797922174,8.28198829760413,8.58786737677373,8.13229819390266,7.97027648077156,8.17609547269104,8.35015720042046,8.11035894816404,7.9790331446602,8.10140731954219,8.51082728235874,8.19207182567041,8.35370000563727,8.21085856506097
"Csn1s2b",7.33238350298076,7.60645425786612,7.42007150328589,7.41262834153335,7.33381691826501,7.45743358016286,7.39989579562218,7.10002704064862,7.21246386038792,7.28145119228746,7.33863266797079,7.53071249581236,7.45213148563627,7.35426880845953
"Csn3",7.10002704064862,7.10002704064862,7.32656417154425,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.20481831745087,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862
"Csnk1a1",10.3668813752586,10.3423883071504,10.443072315966,10.3717210565883,10.269098546174,10.3929264297128,10.3299352427655,10.3203050379338,10.3153980620091,10.2901600586058,10.2321634738064,10.3750630932366,10.3007758405286,10.1963718322851
"Csnk1d",9.05365306667873,9.43667022332636,9.62953890026795,9.25788869668093,9.44866040348074,9.36756113628689,9.36757449449324,9.36806828776077,9.34569176605458,9.3329586629434,9.30378020220049,9.28578731062621,9.34742975549844,9.36874396104292
"Csnk1e",8.91868932264961,8.60765999809027,8.5395100048305,8.62509998147854,8.67551853514411,8.84252650519719,8.58247339884077,8.64733148076552,8.59113103655378,8.57534762114799,8.70143033647729,8.60747812022346,8.65729247010714,8.72436498456225
"Csnk1g1",8.38644752593503,8.46145138212002,8.29706892514517,8.23543702031964,8.20159962383061,8.34723694482795,8.54517494051115,8.47092455272322,8.06861222063444,8.25049755331139,8.44380558188648,8.34149214132933,8.25476078071894,8.31127528194002
"Csnk1g2",8.87154999173517,9.10129499417655,9.05339476586892,9.11678138330723,9.04315559321045,8.8586434543269,8.62211056229494,8.80792941307718,9.28633424964584,8.84588566245438,8.90572786168022,8.84192264508785,8.70373574685314,9.21604453887123
"Csnk1g3",8.20445937099524,8.4778012502857,8.62368926699784,8.70299532846234,8.49702088629537,8.67930417211596,8.52989502661297,8.73879218622162,8.53247739768566,8.48354169926417,8.67555279587172,8.61941281046849,8.72180352717127,8.65387506235564
"Csnk2a1",9.17555929308405,9.20686892609718,9.0284968365076,9.05568258664278,8.94115194632153,9.15608297110345,9.12539294289711,9.27065304200965,9.07821595269697,9.05817225326529,8.95405284470891,8.9983061088401,9.17009904534859,9.00989581405972
"Csnk2a2",8.53016333381391,8.46965763690974,8.4565688449404,8.7720483867333,8.50122433198593,8.53229051512383,8.43338392897365,8.3164505120897,8.36576794394976,8.46976833321306,8.61016145497851,8.62729976113069,8.42639487287683,8.4740145832517
"Csnk2b",7.87379370766964,8.21062884907777,8.10033369660637,8.2799363653431,8.48856452282022,8.066768828978,8.1974068593319,8.22587898891468,8.40469657096058,8.22873196464944,8.11990125934619,8.13008039567588,8.07101738730653,8.49018193793038
"Cspg4",8.15100225273086,7.93988958744531,7.90709277737713,7.8049371492072,7.56608932122181,7.82854215100879,7.37772269733582,7.9207266517651,7.76881429703183,7.93964327947727,7.94900958060517,7.60609856568967,7.94227836194235,7.8871605345896
"Cspg5",8.618037682203,8.50977195230016,8.60233342824641,8.63845668755938,8.67910190249275,8.72317981579384,8.55273594063443,8.65185540850926,8.86619330105275,8.77399923160037,8.95108739064147,8.68477278551824,8.68074802704357,8.82123146379328
"Cspp1",8.3096901298966,7.99613508409317,7.88403880287419,8.0951110292649,7.97027648077156,8.17002347851768,8.14234517049036,7.74419747984138,8.00565247078966,8.01616624216088,8.03888305798399,7.96792316678399,7.89058010617977,7.94006682294855
"Csrnp1",8.21184883607019,8.13334739961746,8.16334602491709,8.06416372306407,7.90047875847082,8.07359503166617,8.08365662250027,8.12563706619181,8.2973626482121,8.12144906998698,8.31112885912326,7.99098618929213,8.24779374049061,8.01642549593247
"Csrnp2",8.3551714667694,8.22115758014842,8.45245468488118,8.32248693961059,8.33332363268773,8.59422855010133,8.42916631150915,8.54788073066903,8.31142465158619,8.12638867493909,8.31112885912326,8.28337304767486,8.40869543567016,8.26237661178207
"Csrnp3",9.09112904619715,9.05252354953079,9.05339476586892,9.20048877720232,8.71780294274254,9.29929159100569,9.22643888266094,9.15047827466965,8.85200398278914,8.94399270852726,9.15858113670239,8.9983061088401,9.01812480601591,8.88265826989129
"Csrp1",8.34879904432986,8.41943721817577,8.26783590506697,8.25476144099395,8.43637116150698,8.40147258255917,8.10760770684831,8.35284774227723,8.58755458574067,8.27177852167571,8.49336027986554,8.2501537850283,8.30876053926276,8.68123817319163
"Csrp2",7.10002704064862,7.2609135000678,7.10002704064862,7.50307155413099,7.30255029384311,7.10002704064862,7.26051955410886,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.30751190000743,7.10002704064862,7.10002704064862
"Csrp2bp",8.02421614705968,8.14480005616481,8.21704800798922,8.25476144099395,8.27233180032941,8.17609547269104,8.49073090772139,8.22587898891468,8.39617218240078,8.23749816939671,8.12632133724744,8.26690635101481,8.19753290440832,8.17853072712357
"Csrp3",7.10002704064862,7.10002704064862,7.29626424990556,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.21988726958263,7.10002704064862,7.10002704064862
"Cst3",9.83725279567691,9.78673404528416,9.66099477586983,10.0610669224269,10.2432174750262,9.61203539029041,9.62760255035627,9.88104842228073,10.2317897599578,10.0986564478916,10.0815186531628,9.81476344504078,9.89765590525079,10.5380068662668
"Cst6",7.54368657153079,7.63090337115041,7.35323840666608,7.10002704064862,7.36134080879668,7.30672704565672,7.43987236171332,7.39001942030442,7.21246386038792,7.37691449416983,7.43708398613138,7.39320316877115,7.28856804299087,7.26094836943922
"Cst7",7.10002704064862,7.32743726433593,7.32656417154425,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.28361934174667,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862
"Csta1",7.10002704064862,7.10002704064862,7.29626424990556,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862
"Cstad",7.36823285503107,7.37840292964196,7.26029517690277,7.22785396999922,7.40904939703048,7.26884494287119,7.10002704064862,7.10002704064862,7.21246386038792,7.28145119228746,7.10002704064862,7.21988726958263,7.23339306294794,7.21384508154889
"Cstb",7.60001117300501,7.49310405491879,7.49160104768684,7.66819461676925,7.53622324287458,7.45743358016286,7.55234766137643,7.4429209371312,7.68049053918434,7.64147492038415,7.2688427299826,7.26948632277505,7.39781977965702,7.67669137867009
"Cstf1",7.80366051072358,7.968521461746,7.75551661130708,7.70873876938279,8.05458470295142,7.96472974667091,7.8365592806587,7.83820698727472,7.91557235910743,7.77317849819243,8.00265971470375,7.81214395869738,7.74815307379793,7.94006682294855
"Cstf2",8.97885505918303,9.03751767355003,9.04597691775191,8.87408084414417,8.75526016654222,8.91800939284594,8.91488563350992,8.68303222380923,8.74768226303464,8.70870974901617,8.85541664628713,8.91799986754379,8.70827906398109,8.86831305055681
"Cstf2t",9.07423181069393,9.2797098833864,9.12992976504933,9.07123533682867,9.14974333323175,9.26957230275754,9.26264903316584,9.21766374867459,8.94538615563865,9.03058861360653,9.01474644604678,9.2317582398676,8.85316912025674,9.09927584872042
"Cstf3",8.06860464216295,7.86308578297782,8.03236477741178,8.146744506293,8.14327695176495,7.95691521640807,8.11349345719836,7.96795131769801,8.01863705550584,8.13130077902636,7.89129215016542,7.99852645132912,8.03627438741564,8.04886229428072
"Cstl1",7.33238350298076,7.37840292964196,7.10002704064862,7.46075406490068,7.10002704064862,7.21943335629514,7.10002704064862,7.10002704064862,7.21246386038792,7.20481831745087,7.21943179020887,7.10002704064862,7.36647522313722,7.10002704064862
"Ctage5",8.29630379170569,8.00958945693486,8.12953281923438,8.0482547008583,8.25112301740889,8.16391065606045,8.20803311663362,8.14806990226415,8.21871460835514,8.03830699376653,8.16389729468105,8.15539019521631,8.1751330610829,8.13356246674474
"Ctbp1",9.44443857263705,9.27134859840431,9.43659721762506,9.30257293058427,9.49626187615355,9.39517265978825,9.39255168995579,9.27610764247456,9.51783510930504,9.44201704375052,9.48062862441009,9.34868969242096,9.48423251560498,9.35700270976263
"Ctbp2",7.87379370766964,7.92515850482414,7.32656417154425,7.5928607679252,7.52046962257682,7.64414112674178,7.56615035652757,7.28361934174667,7.50420330896997,7.63146746022321,7.70461424383546,7.69526953502759,7.5788555228918,7.70859293767471
"Ctbs",7.33238350298076,7.2609135000678,7.61685419850237,7.43756555975893,7.48698705399159,7.39209605525857,7.45816400567646,7.52929446324023,7.65885329424309,7.62125911575631,7.39209223544678,7.53071249581236,7.70691983987235,7.55354760254986
"Ctc1",8.15100225273086,7.92515850482414,7.98600435524186,8.05624700663869,8.06783021712417,8.07359503166617,8.07142547162174,8.13317781673253,8.07465406268944,8.02731156009998,7.99521585308972,8.1040249008252,8.26167753520489,8.11609748333871
"Ctcf",8.62793636541048,8.42797542881872,8.756708730678,8.61610717798355,8.59369570431531,8.836018984808,8.77442928674076,8.68303222380923,8.74143471591619,8.60023301828081,8.71596208913099,8.6621287787464,8.67142320116797,8.67785320740723
"Ctcfl",8.36150400844772,8.4778012502857,7.80119464176972,7.78224709273964,7.64565535924722,7.81908865794486,8.15921753288293,8.14806990226415,7.71143892177942,7.76525717982533,7.87392754248927,8.04942499842327,7.9220301108046,7.59386257555678
"Ctdnep1",8.4806306156398,8.46965763690974,8.59512375495208,8.62061252448433,8.74516259173256,8.45300545421317,8.52604149664685,8.58681539095874,8.55114323957626,8.54019358382834,8.45298889513772,8.44395542932654,8.43222868449625,8.7308602861759
"Ctdp1",8.12708696149649,8.15610780365182,7.86824695482571,7.84810000170676,8.00648237144104,8.05988696749444,8.05901511469089,8.0709426082851,8.14403678182831,7.90805036565313,7.72709028491692,8.07716296606137,7.97167405531596,8.04247634527844
"Ctdsp1",7.71087596874616,7.69803076796009,7.52276081014399,7.55912479340981,7.66961325453985,7.66914570740301,7.8365592806587,7.75674073855913,7.75028835106901,7.89502424464488,7.72709028491692,7.6712826109504,7.39781977965702,7.7768875078252
"Ctdsp2",9.49469961908116,9.71635579865151,9.76282580391819,9.58962180997887,9.59366657028292,9.79581157720384,9.61637118197758,9.51679156127412,9.55638377674416,9.42154493857612,9.52522441962698,9.45812040469385,9.53714776205308,9.43338306818808
"Ctdspl",8.26201310255274,8.42797542881872,8.3207811447624,8.20904135062137,8.21839878153521,8.24601164115174,8.19204767305688,8.11035894816404,8.14957910534989,8.10140731954219,8.04593934070915,8.31549644258329,8.54266064676535,8.23696745681431
"Ctdspl2",8.42869633710572,8.03584455603185,7.96527704762329,7.8887095633818,7.86719812800741,7.94902041125953,7.82812386047982,7.90097018379042,7.97223556270239,7.80391012767301,8.15154639384878,7.85894701238768,7.90121462675405,7.93273593925884
"Ctf1",7.28981353680072,7.10002704064862,7.29626424990556,7.10002704064862,7.21701786864841,7.45743358016286,7.10002704064862,7.28361934174667,7.10002704064862,7.20481831745087,7.30672433774387,7.33954128945174,7.10002704064862,7.26094836943922
"Ctf2",7.33238350298076,7.58071008155386,7.53748727710981,7.35543088193608,7.36134080879668,7.57563204533959,7.37772269733582,7.4429209371312,7.56176006992948,7.24819174357296,7.47665538726427,7.39320316877115,7.47630998134662,7.10002704064862
"Ctgf",7.28981353680072,7.10002704064862,7.29626424990556,7.22785396999922,7.21701786864841,7.39209605525857,7.10002704064862,7.48857263850965,7.10002704064862,7.43075434525191,7.5451584801589,7.10002704064862,7.28856804299087,7.49318881204974
"Cth",7.39978277872297,7.10002704064862,7.29626424990556,7.10002704064862,7.36134080879668,7.21943335629514,7.37772269733582,7.22989016909171,7.41748601841522,7.10002704064862,7.10002704064862,7.10002704064862,7.28856804299087,7.37846313860718
"Cthrc1",7.10002704064862,7.10002704064862,7.32656417154425,7.10002704064862,7.21701786864841,7.10002704064862,7.42051819659729,7.10002704064862,7.37509276592788,7.24819174357296,7.21943179020887,7.45878606227314,7.10002704064862,7.32748650073533
"Ctif",9.03624413801793,8.74980948411706,8.929086916709,9.10479428870199,8.804494070203,8.99772668356091,8.81111009089338,8.89920306142479,8.96636412810394,8.7553281876312,9.04815043647536,8.93327027790616,8.94958109992688,8.79391422948671
"Ctla2a",7.428275490094,7.10002704064862,7.79231768481239,7.52260740949492,7.50408432070171,7.59013230601911,7.61757084413478,7.4429209371312,7.66977992357161,7.37691449416983,7.57562585984785,7.43836460307981,7.47630998134662,7.47654719769874
"Ctla2b",7.10002704064862,7.10002704064862,7.21338284729887,7.10002704064862,7.33381691826501,7.26884494287119,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.26948632277505,7.33085972258021,7.10002704064862
"Ctnna1",8.15883396815089,8.24186815679383,7.77418631709631,7.85847520851313,7.95531200781221,8.05988696749444,7.90058186351324,8.16995455399305,8.08065322183375,8.20193197837769,8.18810612488739,8.01339695439226,7.8797861205796,8.01642549593247
"Ctnna2",8.79294613856405,8.91606466019575,8.91539193353324,8.67332769218457,8.85794486708091,8.81628247455871,8.78062185079982,8.75129044024473,8.78448807706747,8.56903848702371,8.95108739064147,8.77809833976325,8.774392196027,8.82422858794023
"Ctnna3",7.10002704064862,7.37840292964196,7.10002704064862,7.10002704064862,7.21701786864841,7.10002704064862,7.10002704064862,7.22989016909171,7.25899652582281,7.10002704064862,7.10002704064862,7.26948632277505,7.10002704064862,7.10002704064862
"Ctnnal1",7.39978277872297,7.45903949292327,7.60452558897725,7.52260740949492,7.30255029384311,7.21943335629514,7.49214646934343,7.46647357923051,7.39705730129459,7.44682125218329,7.43708398613138,7.3677354993418,7.42612741795521,7.29706362655115
"Ctnnb1",9.82955944122485,10.020245382371,9.89220896875884,10.0684465803547,10.0156580288806,9.89240792545634,9.88069363026453,9.76313827127432,9.87597877346761,10.0703009123085,10.0362596775729,10.124036336084,9.92634695170129,9.9577374006591
"Ctnnbip1",7.79122051353015,7.968521461746,7.78331657455544,7.8887095633818,7.75633450348357,7.61787124441493,7.70699314491605,7.99495813067156,8.0377332486464,7.9458052301994,7.77984392737585,7.9112541242417,7.64682634010023,7.74855720091226
"Ctnnbl1",8.11896956455669,8.03584455603185,8.11796973549137,8.02380425829884,8.24033995420274,8.10036623861935,8.11933984423023,8.19833899729788,8.26374310484249,8.2926015259788,8.21169407762335,7.9112541242417,8.30876053926276,8.20554836546255
"Ctnnd1",8.97149229279558,8.67754142589592,8.72808083943426,8.66037530054519,8.45405542106702,8.69411469233786,8.72691947832256,8.596339880289,8.56585150642769,8.53367964936833,8.31112885912326,8.43929887874517,8.48886215399624,8.38925149307171
"Ctnnd2",10.0202408571922,9.94074187407938,9.95262426128819,9.59585950527711,9.6178141131607,9.7989349495519,9.75270636175145,9.7517270486669,9.72110840262477,9.76805180497153,9.95089355818691,9.82096479985142,9.69922367552605,9.58250557951841
"Ctns",7.97726956434525,7.60645425786612,7.70615598685635,8.04018485080048,7.62054152043006,7.69304533620016,7.75641973442618,7.69119106108791,7.7868064534634,7.65129245361857,7.72709028491692,7.63317352640662,7.61401277243525,7.69815868248776
"Ctps",8.19701069229142,7.91013044443376,8.05145354004141,8.05624700663869,8.10006703273149,8.24601164115174,8.15921753288293,8.07897223383911,8.13284775518437,8.05453056629165,8.00265971470375,7.91961618354919,8.12060599785428,8.06148926991339
"Ctps2",7.52319006028375,7.84668161954677,7.84387119920349,7.70873876938279,7.7663345898512,7.81908865794486,7.79326966294902,8.09480840575581,7.71143892177942,7.8682426931597,7.86508321409434,7.99098618929213,7.67769630269305,7.82146666636591
